CUSTOMER_ID,FIRST_NAME,LAST_NAME,EMAIL,CITY,STATE,CUSTOMER_SEGMENT,RECENCY_DAYS,FREQUENCY,MONETARY_VALUE,FIRST_ORDER_DATE,LAST_ORDER_DATE,RECENCY_SCORE,FREQUENCY_SCORE,MONETARY_SCORE,RFM_SCORE,RFM_TOTAL_SCORE,CLUSTER_ID,SEGMENT_NAME
C006361,Richard,Liu,lisalarson@example.com,Lucknow,Uttar Pradesh,Budget,18,13,964858.7,2025-08-31 21:04:18.230582,2026-07-26 19:08:13.456934,4,5,4,454,13,3,Loyal Customers
C007562,Richard,Sellers,qramirez@example.com,Mumbai,Maharashtra,Regular,77,9,915300.2,2025-08-16 00:42:31.417514,2026-05-28 17:55:48.357483,1,2,4,124,7,1,At Risk
C006213,Dennis,Greene,tina20@example.org,Pune,Maharashtra,Regular,9,14,1179765.05,2025-08-17 10:36:36.957969,2026-08-04 11:16:36.309963,4,5,5,455,14,3,Loyal Customers
C009954,Christine,Davenport,johnstonrobin@example.org,Pune,Maharashtra,Regular,20,13,1418821.35,2025-09-02 00:55:43.713437,2026-07-24 06:25:46.791467,3,5,5,355,13,3,Loyal Customers
C005795,David,Mcdowell,josephguzman@example.com,Mumbai,Maharashtra,Budget,23,10,451464.5,2025-09-16 17:20:49.680496,2026-07-21 15:47:42.136621,3,3,1,331,7,1,At Risk
C000458,Adrienne,Sandoval,garciamarcus@example.com,Mumbai,Maharashtra,Regular,22,4,169599.2,2025-12-21 08:29:24.305643,2026-07-22 14:29:01.193411,3,1,1,311,5,2,At Risk
C008961,James,Terry,anne32@example.org,Delhi,Delhi,Regular,36,9,1177641.25,2025-08-27 22:43:32.114121,2026-07-08 21:06:15.735757,2,2,5,225,9,1,At Risk
C000895,James,Gordon,claytonchavez@example.net,Pune,Maharashtra,Regular,5,8,632773.0,2025-08-18 23:18:54.119341,2026-08-08 11:33:00.415804,5,2,2,522,9,0,Loyal Customers
C008089,Ana,Martin,eric89@example.net,Hyderabad,Telangana,Regular,77,8,576713.25,2025-08-24 23:19:51.143911,2026-05-28 15:12:52.099720,1,2,2,122,5,1,At Risk
C003974,Michelle,Pineda,francesperez@example.com,Chennai,Tamil Nadu,Premium,41,14,1323316.15,2025-09-25 11:19:35.159751,2026-07-03 19:46:37.767977,2,5,5,255,12,3,Loyal Customers
C000837,Diana,Massey,michael94@example.org,Bhubaneswar,Odisha,Regular,99,5,474980.75,2025-10-29 15:10:58.914589,2026-05-06 14:16:49.378093,1,1,1,111,3,2,At Risk
C000154,Zachary,Miller,wmiller@example.com,Hyderabad,Telangana,Regular,3,11,697807.0,2025-08-17 11:34:25.952659,2026-08-10 02:21:26.292862,5,4,3,543,12,0,Loyal Customers
C008901,Anthony,Clay,cynthia93@example.net,Chennai,Tamil Nadu,Regular,30,5,532980.8,2025-11-02 01:52:41.731617,2026-07-14 15:15:03.429034,3,1,2,312,6,2,At Risk
C003646,Kristen,Davis,lopezmeghan@example.org,Jaipur,Rajasthan,Premium,38,8,438858.3,2025-08-27 10:27:41.272612,2026-07-06 22:19:31.811718,2,2,1,221,5,1,At Risk
C006983,Jillian,Knight,suzanne56@example.org,Chennai,Tamil Nadu,Premium,13,10,677326.0,2025-08-28 06:47:05.524255,2026-07-31 16:20:49.356493,4,3,2,432,9,0,Loyal Customers
C008578,Jerome,Fernandez,eandrews@example.net,Delhi,Delhi,Budget,31,11,906571.85,2025-08-16 19:16:48.406084,2026-07-13 13:50:48.114481,3,4,4,344,11,1,At Risk
C005508,Evelyn,Patterson,cassiebaker@example.org,Lucknow,Uttar Pradesh,Regular,45,12,1169715.25,2025-09-07 14:46:58.612186,2026-06-29 21:20:36.288362,2,4,5,245,11,3,Loyal Customers
C008941,Eric,Parker,ggamble@example.org,Lucknow,Uttar Pradesh,Premium,101,7,426957.25,2025-09-11 11:48:54.281342,2026-05-04 15:35:20.817208,1,1,1,111,3,2,At Risk
C005604,Harry,Chavez,cunninghamshelby@example.com,Bhubaneswar,Odisha,Budget,26,8,583960.15,2025-09-02 15:49:15.449554,2026-07-18 09:02:30.661506,3,2,2,322,7,1,At Risk
C001982,Arthur,Wade,ncollier@example.org,Lucknow,Uttar Pradesh,Regular,100,5,422951.35,2025-11-29 00:27:37.168571,2026-05-05 10:20:08.532085,1,1,1,111,3,2,At Risk
C005695,Dana,Kelley,grantmichael@example.org,Delhi,Delhi,Budget,5,15,1618705.65,2025-08-26 19:23:38.810188,2026-08-08 05:19:49.631896,5,5,5,555,15,3,Loyal Customers
C004036,Gwendolyn,Payne,jenniferwilliams@example.com,Lucknow,Uttar Pradesh,Budget,22,9,735305.55,2025-09-26 15:21:31.368913,2026-07-22 20:57:58.066780,3,2,3,323,8,1,At Risk
C006225,Troy,Scott,lbright@example.net,Kolkata,West Bengal,Regular,98,7,348511.55,2026-01-04 17:48:45.857258,2026-05-07 07:11:14.466744,1,1,1,111,3,2,At Risk
C008922,Matthew,Wagner,kevin02@example.net,Lucknow,Uttar Pradesh,Regular,98,12,852745.4,2025-08-23 03:00:17.388173,2026-05-07 07:21:45.193051,1,4,3,143,8,1,At Risk
C000442,Vanessa,Gonzalez,reneevelasquez@example.net,Jaipur,Rajasthan,Regular,62,9,594964.25,2025-08-22 16:24:18.446584,2026-06-12 22:36:45.166051,1,2,2,122,5,1,At Risk
C008171,Jasmine,Rodriguez,dillonharris@example.org,Bangalore,Karnataka,Budget,4,5,462983.8,2025-12-02 22:11:35.742957,2026-08-09 02:26:32.151921,5,1,1,511,7,0,Loyal Customers
C005013,David,Smith,staceycastillo@example.org,Lucknow,Uttar Pradesh,Regular,84,5,311603.9,2025-09-28 08:58:08.866888,2026-05-21 06:05:07.803078,1,1,1,111,3,2,At Risk
C003786,Amanda,Knight,campbelljoseph@example.com,Lucknow,Uttar Pradesh,Regular,19,9,514022.5,2025-09-16 17:31:20.406804,2026-07-25 10:38:13.726937,4,2,2,422,8,1,At Risk
C008130,Darrell,Campbell,scott55@example.com,Mumbai,Maharashtra,Budget,17,10,1109834.85,2025-10-06 09:41:27.804878,2026-07-27 05:33:41.672216,4,3,5,435,12,3,Loyal Customers
C000860,Cynthia,May,james00@example.net,Chennai,Tamil Nadu,Budget,54,10,1202392.55,2025-08-26 18:31:05.178651,2026-06-20 11:30:30.078300,2,3,5,235,10,1,At Risk
C004790,Michelle,Morris,mckinneymorgan@example.net,Pune,Maharashtra,Premium,5,8,476558.15,2025-09-26 15:42:32.821528,2026-08-08 18:17:43.378633,5,2,1,521,8,0,Loyal Customers
C003935,Cassandra,Graves,keith28@example.net,Bhubaneswar,Odisha,Regular,6,8,410810.55,2025-10-08 20:49:17.933579,2026-08-07 16:16:40.522005,5,2,1,521,8,0,Loyal Customers
C007460,Donna,Taylor,laurenfowler@example.net,Bangalore,Karnataka,Budget,94,7,611537.5,2025-10-06 09:57:13.894338,2026-05-11 06:19:18.851588,1,1,2,112,4,1,At Risk
C004417,Mckenzie,James,millerjuan@example.org,Pune,Maharashtra,Regular,36,12,804235.3,2025-09-11 12:04:40.370803,2026-07-08 22:14:35.456754,2,4,3,243,9,1,At Risk
C003739,Amanda,Marshall,annettewilson@example.net,Bangalore,Karnataka,Budget,6,12,1034049.7,2025-08-18 06:34:59.756997,2026-08-07 01:54:40.964809,5,4,4,544,13,0,Loyal Customers
C006900,Michael,Warren,kyle09@example.com,Kolkata,West Bengal,Budget,93,4,167921.3,2025-09-02 03:12:23.155431,2026-05-12 15:31:21.486814,1,1,1,111,3,2,At Risk
C009284,Christopher,Anderson,thomas70@example.org,Pune,Maharashtra,Premium,1,11,702492.35,2025-08-22 04:45:15.147151,2026-08-12 01:29:11.669516,5,4,3,543,12,0,Loyal Customers
C009124,Richard,Jackson,jonathan45@example.org,Bhubaneswar,Odisha,Regular,3,15,1246597.4,2025-09-28 14:34:32.108721,2026-08-10 15:40:21.492214,5,5,5,555,15,3,Loyal Customers
C004169,James,Williams,jacksonsamantha@example.net,Chennai,Tamil Nadu,Regular,63,6,384122.2,2026-02-25 05:35:53.865538,2026-06-11 15:04:34.430744,1,1,1,111,3,2,At Risk
C006066,Katherine,Zuniga,danieladams@example.com,Pune,Maharashtra,Regular,89,11,1327235.45,2025-08-28 13:16:02.397623,2026-05-16 01:41:32.124921,1,4,5,145,10,1,At Risk
C000206,Jason,Higgins,aaron70@example.org,Delhi,Delhi,Regular,59,13,823582.3,2025-08-25 22:27:27.016470,2026-06-15 20:15:18.873188,2,5,3,253,10,1,At Risk
C000964,Shelby,Hernandez,pamelabrandt@example.com,Pune,Maharashtra,Regular,74,8,440529.95,2025-08-19 20:36:07.365673,2026-05-31 16:11:09.606696,1,2,1,121,4,1,At Risk
C008764,Jessica,Wells,harrisstephanie@example.net,Chennai,Tamil Nadu,Regular,54,5,522826.5,2025-10-28 13:15:11.421114,2026-06-20 05:48:51.473314,2,1,2,212,5,2,At Risk
C005378,Dana,Cohen,anthonyshannon@example.org,Delhi,Delhi,Regular,54,7,528615.75,2026-01-14 06:53:20.504005,2026-06-20 18:15:13.041130,2,1,2,212,5,1,At Risk
C008287,David,Poole,justinthompson@example.com,Delhi,Delhi,Budget,34,5,521344.5,2025-08-20 13:14:46.364863,2026-07-10 17:15:18.765187,3,1,2,312,6,2,At Risk
C001381,Sarah,Stevens,patelnicholas@example.com,Delhi,Delhi,Regular,14,10,638173.0,2025-08-18 02:22:42.325623,2026-07-30 16:41:41.305013,4,3,2,432,9,0,Loyal Customers
C008788,Frank,Cunningham,ghodges@example.com,Bhubaneswar,Odisha,Regular,14,16,1002419.7,2025-08-14 20:40:35.208352,2026-07-30 06:53:00.631806,4,5,4,454,13,3,Loyal Customers
C001465,David,Ruiz,mortonjonathan@example.net,Lucknow,Uttar Pradesh,Budget,16,11,1041110.65,2025-08-31 21:25:19.683196,2026-07-28 07:39:59.891998,4,4,4,444,12,3,Loyal Customers
C009002,Melissa,Tucker,sandovalemily@example.net,Hyderabad,Telangana,Regular,50,12,1285845.85,2025-09-15 15:09:16.097560,2026-06-24 01:42:27.421474,2,4,5,245,11,3,Loyal Customers
C006751,Kevin,Davis,mark42@example.com,Lucknow,Uttar Pradesh,Regular,4,11,861302.7,2025-10-23 06:34:56.300963,2026-08-09 06:59:51.035910,5,4,4,544,13,0,Loyal Customers
C009721,Joseph,Wong,shirleyorr@example.org,Mumbai,Maharashtra,Regular,15,9,602398.35,2025-10-12 06:48:57.845378,2026-07-29 18:37:09.790297,4,2,2,422,8,0,Loyal Customers
C008250,Kimberly,Robinson,melissa84@example.org,Lucknow,Uttar Pradesh,Regular,34,9,667379.75,2025-09-07 21:21:10.848708,2026-07-10 19:21:27.480874,3,2,2,322,7,1,At Risk
C008005,Claudia,Ramirez,craig65@example.com,Hyderabad,Telangana,Regular,20,10,683244.5,2025-08-13 17:25:57.267572,2026-07-24 15:58:41.375213,3,3,3,333,9,1,At Risk
C003243,Edward,Patterson,wgonzalez@example.com,Pune,Maharashtra,Premium,8,5,626807.3,2025-08-13 12:05:20.115201,2026-08-05 16:58:24.419044,5,1,2,512,8,0,Loyal Customers
C006421,Paul,Baker,stewartkristine@example.org,Chennai,Tamil Nadu,Budget,33,18,1536298.45,2025-08-13 01:24:05.810458,2026-07-11 13:24:12.290522,3,5,5,355,13,3,Loyal Customers
C007378,John,Miller,mindy83@example.org,Hyderabad,Telangana,Regular,76,9,860987.9,2025-09-13 15:19:27.815678,2026-05-29 19:41:05.124651,1,2,4,124,7,1,At Risk
C007555,Karen,Dougherty,villanuevashannon@example.com,Pune,Maharashtra,Premium,2,12,1347274.75,2025-08-13 15:19:48.551885,2026-08-11 01:02:45.349653,5,4,5,545,14,0,Loyal Customers
C004540,Bruce,Yates,christopherwalker@example.com,Kolkata,West Bengal,Regular,13,9,406210.55,2025-09-01 18:26:46.840068,2026-07-31 20:22:36.061560,4,2,1,421,7,0,Loyal Customers
C008512,Ross,Garza,michael58@example.org,Pune,Maharashtra,Regular,3,14,1493114.1,2025-09-07 17:29:54.869948,2026-08-10 21:16:44.734047,5,5,5,555,15,3,Loyal Customers
C009023,Melissa,Walters,cwebster@example.com,Delhi,Delhi,Premium,24,9,668770.3,2025-11-03 07:02:57.661776,2026-07-20 02:18:06.706867,3,2,2,322,7,1,At Risk
C004801,Angela,Price,dylan74@example.com,Lucknow,Uttar Pradesh,Regular,17,9,764441.4,2025-10-03 18:52:52.423724,2026-07-27 18:57:52.234722,4,2,3,423,9,1,At Risk
C002401,Lisa,Hudson,finleykathleen@example.net,Chennai,Tamil Nadu,Budget,71,10,607109.5,2025-09-20 17:47:44.512645,2026-06-03 05:51:25.266852,1,3,2,132,6,1,At Risk
C005411,Corey,Summers,kramos@example.net,Bangalore,Karnataka,Regular,19,7,609290.65,2025-08-23 03:42:20.293402,2026-07-25 21:24:43.394833,4,1,2,412,7,1,At Risk
C006661,Karen,Barker,klee@example.com,Kolkata,West Bengal,Regular,32,8,543449.15,2025-10-18 17:10:07.722077,2026-07-12 15:19:59.783997,3,2,2,322,7,1,At Risk
C007797,George,Williams,ruben09@example.org,Bhubaneswar,Odisha,Regular,7,13,900248.95,2025-10-05 16:04:59.810998,2026-08-06 00:09:24.197641,5,5,4,554,14,3,Loyal Customers
C000062,Danielle,Carter,emorales@example.com,Hyderabad,Telangana,Regular,14,15,1897312.8,2025-09-27 16:03:43.778237,2026-07-30 20:22:26.557465,4,5,5,455,14,3,Loyal Customers
C005217,Chad,Moyer,amyadams@example.com,Bangalore,Karnataka,Regular,69,5,785887.5,2026-01-15 09:25:55.539555,2026-06-05 00:10:05.670056,1,1,3,113,5,1,At Risk
C009707,Brittany,Perry,jeffreygray@example.net,Pune,Maharashtra,Regular,64,6,656449.2,2025-09-01 11:05:16.335163,2026-06-10 13:40:19.116191,1,1,2,112,4,1,At Risk
C006969,Brittany,Love,audreyjohnson@example.org,Bangalore,Karnataka,Regular,17,13,898509.95,2025-08-27 04:46:02.667626,2026-07-27 10:59:34.187741,4,5,4,454,13,3,Loyal Customers
C001271,Scott,Porter,mariah24@example.com,Bhubaneswar,Odisha,Premium,68,6,405276.7,2025-10-06 19:51:09.930699,2026-06-06 17:20:26.352263,1,1,1,111,3,2,At Risk
C006151,Tiffany,Grant,kwalters@example.net,Delhi,Delhi,Regular,36,7,603352.45,2025-08-17 02:48:49.637296,2026-07-08 06:02:13.273332,2,1,2,212,5,1,At Risk
C003603,Claudia,Johnson,guerracarrie@example.net,Hyderabad,Telangana,Budget,66,11,1104576.85,2025-09-11 02:31:45.787057,2026-06-08 11:23:20.666006,1,4,5,145,10,1,At Risk
C004260,Jonathan,Bauer,vjohnston@example.net,Bangalore,Karnataka,Regular,5,10,879065.8,2025-08-20 13:09:31.001710,2026-08-08 04:53:32.816128,5,3,4,534,12,0,Loyal Customers
C008041,Craig,Morales,powersjoseph@example.net,Lucknow,Uttar Pradesh,Regular,22,9,928893.2,2025-09-21 14:54:27.032670,2026-07-22 07:07:30.688506,3,2,4,324,9,1,At Risk
C006837,Robert,Lopez,alexis33@example.org,Hyderabad,Telangana,Regular,64,6,376296.25,2025-11-09 03:49:26.249662,2026-06-10 15:04:24.926649,1,1,1,111,3,2,At Risk
C008567,John,King,johnroberts@example.org,Bhubaneswar,Odisha,Regular,64,11,518876.1,2025-08-23 12:59:28.787687,2026-06-10 21:07:04.984249,1,4,2,142,7,1,At Risk
C000425,Troy,Bauer,glee@example.net,Lucknow,Uttar Pradesh,Regular,49,6,455109.35,2025-10-22 03:36:04.449644,2026-06-25 17:39:13.019530,2,1,1,211,4,2,At Risk
C008431,Brian,Moody,cheyenne48@example.com,Jaipur,Rajasthan,Premium,63,10,765130.95,2025-08-30 13:26:52.132121,2026-06-11 06:34:44.204842,1,3,3,133,7,1,At Risk
C001542,Luis,Tucker,michael09@example.com,Chennai,Tamil Nadu,Premium,63,6,262857.45,2025-09-09 11:22:18.457384,2026-06-11 12:58:25.715057,1,1,1,111,3,2,At Risk
C001382,Mary,Durham,pparker@example.org,Chennai,Tamil Nadu,Budget,40,14,1157509.95,2025-08-24 08:21:04.044640,2026-07-04 10:03:21.962019,2,5,5,255,12,3,Loyal Customers
C008084,William,Robles,april93@example.org,Mumbai,Maharashtra,Premium,32,12,957763.55,2025-10-05 15:28:12.268922,2026-07-12 11:12:57.715777,3,4,4,344,11,3,Loyal Customers
C006084,Meghan,Oconnell,hoopernancy@example.net,Lucknow,Uttar Pradesh,Regular,2,8,850313.2,2025-09-15 00:26:15.087750,2026-08-11 02:11:05.070650,5,2,3,523,10,0,Loyal Customers
C008036,Elizabeth,Mcknight,dmcclure@example.net,Jaipur,Rajasthan,Budget,40,10,745507.15,2025-09-27 07:54:55.004950,2026-07-04 03:08:08.272882,2,3,3,233,8,1,At Risk
C000074,Leonard,Marquez,leslie24@example.org,Pune,Maharashtra,Regular,35,14,1027460.15,2025-09-18 05:10:33.210332,2026-07-09 23:59:52.223922,2,5,4,254,11,3,Loyal Customers
C009154,Sheila,Thomas,amberdavis@example.net,Jaipur,Rajasthan,Regular,42,11,910203.15,2025-08-19 18:08:57.197371,2026-07-02 01:43:43.454234,2,4,4,244,10,1,At Risk
C009055,Donald,Simpson,devin22@example.org,Chennai,Tamil Nadu,Regular,13,15,1185296.6,2025-10-03 22:59:54.491944,2026-07-31 01:53:34.436144,4,5,5,455,14,3,Loyal Customers
C004455,Thomas,Wright,kimberlymoss@example.org,Bangalore,Karnataka,Regular,41,13,953945.0,2025-09-28 03:48:02.440824,2026-07-03 23:11:36.930969,2,5,4,254,11,3,Loyal Customers
C006725,Cindy,Sweeney,qwright@example.org,Lucknow,Uttar Pradesh,Regular,31,6,392875.8,2025-09-24 08:10:12.582125,2026-07-13 08:45:57.051570,3,1,1,311,5,2,At Risk
C005405,Stephanie,Herring,garrisonbrent@example.com,Hyderabad,Telangana,Budget,10,13,952414.15,2025-09-12 17:25:27.027270,2026-08-03 06:37:52.558725,4,5,4,454,13,3,Loyal Customers
C007442,Grant,Schaefer,patriciahall@example.com,Pune,Maharashtra,Budget,49,10,717817.8,2025-09-18 07:48:14.104941,2026-06-25 09:56:41.062010,2,3,3,233,8,1,At Risk
C005559,Samantha,Benjamin,hamiltonmegan@example.org,Jaipur,Rajasthan,Budget,11,11,1025596.45,2025-08-28 20:32:17.539375,2026-08-02 18:58:49.259292,4,4,4,444,12,3,Loyal Customers
C005621,Stephanie,Levy,rmitchell@example.net,Bangalore,Karnataka,Budget,14,7,560694.7,2025-09-27 14:13:21.152011,2026-07-30 20:48:43.373233,4,1,2,412,7,0,Loyal Customers
C009369,James,Smith,charles34@example.com,Hyderabad,Telangana,Budget,21,12,974076.4,2025-09-05 17:29:35.861758,2026-07-23 20:05:33.939339,3,4,4,344,11,3,Loyal Customers
C009038,Tanya,Thomas,xwebb@example.org,Bangalore,Karnataka,Budget,20,10,636232.55,2025-09-09 10:35:00.189001,2026-07-24 20:26:44.896048,3,3,2,332,8,1,At Risk
C007482,Brian,Robinson,gabriellatorres@example.net,Lucknow,Uttar Pradesh,Budget,13,6,609499.7,2025-09-03 13:48:31.601116,2026-07-31 17:23:53.714337,4,1,2,412,7,0,Loyal Customers
C009652,Caitlin,Rice,thomas04@example.net,Lucknow,Uttar Pradesh,Regular,15,13,1182613.2,2025-08-20 22:00:22.680226,2026-07-29 15:33:12.079920,4,5,5,455,14,3,Loyal Customers
C002891,Terri,Abbott,xsims@example.com,Mumbai,Maharashtra,Budget,7,8,656998.5,2025-08-27 15:27:16.972369,2026-08-06 02:20:48.276482,5,2,2,522,9,0,Loyal Customers
C006466,Tara,Marquez,conniebrandt@example.com,Kolkata,West Bengal,Budget,19,9,1169071.35,2025-08-24 10:00:55.944559,2026-07-25 11:57:04.174241,4,2,5,425,11,3,Loyal Customers
C003107,Mark,Nelson,peter91@example.net,Bangalore,Karnataka,Regular,8,9,265431.8,2025-12-10 14:04:03.002430,2026-08-05 21:36:58.666186,5,2,1,521,8,0,Loyal Customers
C005764,Brian,Mcdaniel,bgray@example.net,Hyderabad,Telangana,Regular,10,9,834149.5,2025-11-23 19:53:30.764107,2026-08-03 12:19:31.163711,4,2,3,423,9,0,Loyal Customers
C001891,Dennis,Phillips,stevenevans@example.org,Chennai,Tamil Nadu,Budget,47,14,876618.65,2025-10-05 04:31:11.874718,2026-06-27 19:24:39.290792,2,5,4,254,11,3,Loyal Customers
C007527,Taylor,Ray,andrew12@example.org,Pune,Maharashtra,Premium,24,15,917005.15,2025-08-13 13:50:27.378273,2026-07-20 17:22:09.169291,3,5,4,354,12,3,Loyal Customers
C006760,Debra,Thompson,cellis@example.com,Bhubaneswar,Odisha,Premium,18,7,798543.75,2025-10-31 09:40:10.044100,2026-07-26 20:00:47.088470,4,1,3,413,8,1,At Risk
C007020,Rodney,Long,millerpatricia@example.com,Bangalore,Karnataka,Regular,30,14,1431439.3,2025-10-10 04:31:59.395193,2026-07-14 22:31:18.570785,3,5,5,355,13,3,Loyal Customers
C004420,David,Nguyen,wware@example.com,Mumbai,Maharashtra,Regular,14,7,238466.05,2025-09-09 20:39:26.951669,2026-07-30 14:14:31.136711,4,1,1,411,6,2,At Risk
C008800,Donald,Chapman,ronald73@example.com,Lucknow,Uttar Pradesh,Regular,10,11,1198495.15,2025-08-27 23:15:04.293042,2026-08-03 20:07:18.484384,4,4,5,445,13,3,Loyal Customers
C007479,Amanda,Higgins,kevin56@example.org,Kolkata,West Bengal,Regular,15,12,865506.6,2025-08-30 17:23:23.474034,2026-07-29 22:12:39.679596,4,4,4,444,12,3,Loyal Customers
C001218,Joel,Trevino,reynoldstravis@example.net,Lucknow,Uttar Pradesh,Regular,17,10,882159.65,2025-09-25 01:20:23.760237,2026-07-27 23:15:25.029250,4,3,4,434,11,1,At Risk
C002504,Barbara,Larsen,theresamack@example.org,Pune,Maharashtra,Regular,10,14,1207470.3,2025-10-14 00:46:36.795967,2026-08-03 13:01:34.068940,4,5,5,455,14,3,Loyal Customers
C001176,Julie,Mercer,christopher19@example.org,Lucknow,Uttar Pradesh,Regular,43,5,240646.5,2025-11-03 05:38:51.851318,2026-07-01 13:12:06.523265,2,1,1,211,4,2,At Risk
C010000,Charles,Porter,gregory95@example.org,Lucknow,Uttar Pradesh,Regular,4,12,851370.1,2025-10-21 09:28:04.276842,2026-08-09 21:27:05.956259,5,4,3,543,12,0,Loyal Customers
C001059,Gina,Lawrence,wendymartin@example.org,Pune,Maharashtra,Regular,40,12,974138.6,2025-08-19 09:44:22.334623,2026-07-04 18:17:26.098460,2,4,4,244,10,3,Loyal Customers
C007569,Edward,Gonzalez,xallen@example.com,Mumbai,Maharashtra,Premium,40,10,618664.25,2025-08-22 17:22:07.441274,2026-07-04 23:59:04.703447,2,3,2,232,7,1,At Risk
C005427,Dalton,Adams,sharon13@example.com,Kolkata,West Bengal,Regular,38,10,923092.4,2025-10-03 16:04:40.802808,2026-07-06 00:51:47.839078,2,3,4,234,9,1,At Risk
C009456,Leah,Brown,barbarabarrett@example.org,Jaipur,Rajasthan,Regular,36,11,906175.3,2025-09-09 18:17:32.146521,2026-07-08 12:52:11.599315,2,4,4,244,10,1,At Risk
C002418,Deanna,Allen,shannonstephanie@example.org,Hyderabad,Telangana,Budget,37,10,1141172.7,2025-09-22 17:27:02.068220,2026-07-07 21:32:23.047430,2,3,5,235,10,1,At Risk
C009846,Robert,Jones,hallsteven@example.net,Kolkata,West Bengal,Regular,1,3,490736.95,2026-03-02 09:17:26.638466,2026-08-12 21:01:17.652776,5,1,1,511,7,0,Loyal Customers
C001244,Shannon,Wright,lucas15@example.com,Pune,Maharashtra,Budget,36,5,331571.6,2025-08-31 16:36:14.709747,2026-07-08 15:50:53.946539,2,1,1,211,4,2,At Risk
C004440,Danielle,Taylor,emma77@example.com,Jaipur,Rajasthan,Budget,5,18,1021049.3,2025-09-09 00:51:34.878948,2026-08-08 17:04:08.294482,5,5,4,554,14,3,Loyal Customers
C004973,Kevin,Barton,oscarking@example.com,Kolkata,West Bengal,Budget,36,8,674673.7,2025-11-24 03:30:47.358473,2026-07-08 22:35:36.909369,2,2,2,222,6,1,At Risk
C000747,Lisa,Dawson,cynthiacampbell@example.net,Pune,Maharashtra,Regular,12,12,518392.95,2025-08-31 19:19:10.967509,2026-08-01 07:14:21.092610,4,4,2,442,10,0,Loyal Customers
C006234,Michael,Turner,robertburns@example.org,Pune,Maharashtra,Regular,22,16,1243015.2,2025-08-16 05:10:34.938349,2026-07-22 07:18:01.414814,3,5,5,355,13,3,Loyal Customers
C002500,Maria,Page,awade@example.net,Bangalore,Karnataka,Premium,18,9,484549.2,2025-10-07 14:46:28.371883,2026-07-26 22:33:12.619926,4,2,1,421,7,1,At Risk
C005196,Terri,Stone,johnwalker@example.net,Kolkata,West Bengal,Regular,4,8,492807.45,2026-01-19 08:49:46.013860,2026-08-09 02:37:02.878228,5,2,1,521,8,0,Loyal Customers
C004857,Lawrence,Rogers,brandymiller@example.com,Jaipur,Rajasthan,Regular,7,10,1029992.5,2025-09-28 20:58:13.618936,2026-08-06 19:30:59.454594,5,3,4,534,12,0,Loyal Customers
C007159,John,Johnson,laurie58@example.org,Bangalore,Karnataka,Regular,8,9,663912.65,2025-08-13 21:11:57.883178,2026-08-05 19:25:34.587345,5,2,2,522,9,0,Loyal Customers
C001682,Kathy,Davis,james33@example.net,Bangalore,Karnataka,Regular,29,5,474528.15,2025-09-29 20:16:20.217802,2026-07-15 09:28:18.964989,3,1,1,311,5,2,At Risk
C009969,Shelia,Powers,jeffrey22@example.org,Mumbai,Maharashtra,Regular,28,13,981702.6,2025-08-25 06:36:06.285662,2026-07-16 00:37:36.790567,3,5,4,354,12,3,Loyal Customers
C009382,Rodney,Martinez,gardnerkrystal@example.org,Chennai,Tamil Nadu,Premium,27,14,1900884.45,2025-09-02 12:40:02.376023,2026-07-17 18:56:17.193771,3,5,5,355,13,3,Loyal Customers
C005806,Patricia,Taylor,oholmes@example.net,Jaipur,Rajasthan,Regular,12,7,516711.95,2025-09-30 06:52:19.159391,2026-08-01 21:41:36.012960,4,1,2,412,7,0,Loyal Customers
C001277,Matthew,Ford,bdawson@example.net,Jaipur,Rajasthan,Budget,25,8,809239.4,2025-08-15 21:12:16.891368,2026-07-19 08:52:09.439294,3,2,3,323,8,1,At Risk
